A9M5HF3HEUZ81,000100039X,5.0,1393804800
AJ3J6EYVVIPVC,000100039X,5.0,1353024000
A2JGDV0XUJAYB,000100039X,5.0,1189555200
ALDRY40BPNY09,000100039X,3.0,1232409600
AJ9HEBNNZWX21,000100039X,5.0,1362096000
A2ENN52WQ2KLLX,000100039X,5.0,1266624000
A2S763ZA0GJ9AP,000100039X,1.0,1376611200
A3CQ6DAU7A8F5Y,000100039X,5.0,1384905600
A1JYPDFD8QQLSC,000100039X,5.0,965865600
AERYN2WWAJ6E4,000100039X,5.0,1036540800
AHD101501WCN1,000100039X,4.0,1146009600
A3U5FCHWR87ALO,000100039X,5.0,1387152000
ACYAR3H85K1U1,000100039X,5.0,1216512000
A1XJOSJN6FHFO0,000100039X,5.0,1088899200
A2AI9TKANWO9P,000100039X,5.0,1336521600
A39LD9TRTM3E4H,000100039X,5.0,1353456000
A2J4Y9TIF7V2UQ,000100039X,5.0,1398124800
A3E3PIUBTU2RWT,000100039X,5.0,1299283200
A1GE206ZS2TC0K,000100039X,1.0,1260921600
A3FN2UNQ8HB2OA,000100039X,5.0,1386374400
A372UKGN0YXF6L,000100039X,5.0,971913600
A2RLUYANW8X4LR,000100039X,5.0,1381795200
A2FDZMBZFK56EN,000100039X,5.0,1361318400
A3QLVDT2LEJ7YB,000100039X,5.0,1128643200
A3R8PXSFGY9MC2,000100039X,5.0,1294531200
A3PWQXWI2JT2CN,000100039X,5.0,1115596800
AQS26F7R0KP2I,000100039X,5.0,902188800
A34MVXQFIOGC4F,000100039X,5.0,1376265600
AG00N6NZF1K9S,000100039X,3.0,1220313600
A2UTKYA2U8542F,000100039X,5.0,1233792000
A30ZE8MPB9FDV9,000100039X,5.0,1372291200
A3JOUMX449GXQ5,000100039X,5.0,1389744000
A2SJY22RZK08DU,000100039X,5.0,1321574400
A145ZPHZ2W33Z1,000100039X,5.0,1298246400
A3CZ6FY16GDM0Y,000100039X,5.0,1267833600
A2Q4HZUGLXP6F1,000100039X,5.0,1381190400
A3SGEA0N8OU613,000100039X,4.0,1289347200
A1NGIUZJ9KFRV3,000100039X,5.0,1390953600
AUGZ7EUD67ROM,000100039X,5.0,1210032000
A3AKZ17Y3FK7QW,000100039X,3.0,1373932800
A2EPG54INKRW25,000100039X,5.0,1236384000
A1DW9QEARBGRFO,000100039X,4.0,1369267200
AKZHWD443PALF,000100039X,5.0,947462400
AMRTYYEX8JCBA,000100039X,5.0,1321228800
A2AAW8SG77NY9I,000100039X,5.0,1063929600
A3UJJOYII5RF9J,000100039X,5.0,1168300800
ASNP7RXRZFQAA,000100039X,5.0,977788800
A278FM2WAUBK4G,000100039X,5.0,1327276800
A3V4MSIGFG6XEY,000100039X,5.0,1111708800
A1IWVIOBEMZ5OQ,000100039X,5.0,1139788800
AF4QKY2R2TD3U,000100039X,5.0,1100995200
AWTQZWBDCE0RD,000100039X,5.0,1348358400
A1EARLT1E9OCHY,000100039X,4.0,1355356800
A2DCMY3YS8YCHV,000100039X,5.0,1354320000
A27K3QNWUJ1MKH,000100039X,4.0,1353888000
A32IIOV1S70N9K,000100039X,5.0,1331942400
A1ZG959YE4PAOR,000100039X,4.0,1308096000
A25TCHF9QJDYHC,000100039X,5.0,1395792000
A2E26N6KPFT2MY,000100039X,5.0,1280361600
A5M9STIJ18LR8,000100039X,5.0,1347926400
A16Z69I3DMMF65,000100039X,5.0,1231545600
A1B9HKF0O0AX4G,000100039X,5.0,1355875200
A1RNGMC9YD71QA,000100039X,5.0,1238889600
A1UOY5B3QK0UUK,000100039X,5.0,1399161600
A29XRHTB9MGKRD,000100039X,5.0,917136000
A1WCJ00IPI2QFJ,000100039X,5.0,1367539200
A2JFG0J3E30JP7,000100039X,5.0,1383609600
A1MW9VL00XZD0Z,000100039X,5.0,1316304000
A2W4D33MLT90IN,000100039X,5.0,1375142400
A3SMT15X2QVUR8,000100039X,5.0,1018396800
ATG2BUDIYCRXZ,000100039X,5.0,1341360000
A3D7L0R1281COX,000100039X,5.0,1128124800
AM4MO8W58U45D,000100039X,5.0,1364515200
A25KJYDFUV2PI3,000100039X,5.0,1214870400
A1EHRA2VVXNUQP,000100039X,5.0,1273190400
A3B3IB8CRSNCG0,000100039X,5.0,1386806400
A1GCZVXU1F4F3S,000100039X,5.0,1368921600
A27XUU2DXILHYZ,000100039X,1.0,1325116800
A1V0XL4QZDKM9G,000100039X,5.0,1372118400
A1DYXCF4148PJT,000100039X,5.0,1149120000
AH4G78YGM7K7T,000100039X,5.0,1388102400
A119G0TCHUGMRI,000100039X,5.0,1217548800
AQYCHSK4B7VNV,000100039X,5.0,1372896000
AW2IOKTTCN9LH,000100039X,4.0,1346025600
A1CK5ZLIC706VI,000100039X,5.0,1009929600
A1QK7T40HIQF4S,000100039X,5.0,1295913600
A1BC4GPH9LBSNR,000100039X,5.0,1201478400
A2INDDW3XYFFV1,000100039X,5.0,1054684800
A2BBYZPAYR6NV6,000100039X,5.0,1339891200
AXU973Y796R6T,000100039X,5.0,1389139200
AN994Y9Z9GRP3,000100039X,5.0,1356566400
ABNUV9H03OP9G,000100039X,5.0,1217030400
A3JVHGHLD8BC9E,000100039X,5.0,1143244800
AAG231B9RSSIN,0001001787,4.0,1187654400
A3D5TPWDHPOUZF,0001006002,4.0,1089072000
A2DJV5P2NTWEK0,0001006657,5.0,987897600
A2488IN1PG6AEC,0001006657,5.0,1153526400
A242L80NBZUFZE,0001018043,5.0,1363132800
A2DG0VEMA9KN22,0001018043,5.0,1293926400
A1PXA2OIOM1088,0001018043,5.0,1108425600
A3NKD7IWQW1Y5T,0001018043,5.0,995760000
A29ON7RAVEIU4P,0001018043,5.0,1042156800
AOFXVRS55WXTH,0001018043,5.0,1324252800
A2T2UFH5DAEY7Y,0001019880,5.0,1156464000
A37QNKUCOCBEAC,0001019880,5.0,1326412800
A2TAYUWJGEOT8W,000102521X,5.0,1328054400
A1UF72FGY08K6V,000102521X,5.0,1068508800
A39J92OJUYHVNK,000102521X,4.0,1033516800
A1NA603N9BJHLU,0001026038,5.0,1296172800
A319KYEIAZ3SON,0001035649,5.0,1125360000
ANIMV3SPDD8SH,0001042335,5.0,1130457600
A18J1IH6920OXC,0001047566,4.0,1404777600
A1YF0SKMGV2BIL,0001048236,5.0,1163116800
A2M4YJ7ANBGYKD,0001048775,2.0,1264550400
A2OWKKWV917X9X,0001048791,5.0,1402531200
A2QTFB4KIJUXCQ,0001048813,5.0,1370217600
A271FVJ9NXP2NL,0001053396,4.0,970272000
A1N2D7LLBAY25B,0001053655,5.0,1130716800
A19BR472QNG2AU,0001053655,1.0,1288656000
A259F4J3QOBIUH,0001053744,5.0,970272000
A3JD7EO66IBTO,0001055178,3.0,988070400
A177RENQJIMMR9,0001055178,4.0,950400000
AI4MUD97FH6G2,0001055178,2.0,1220400000
ATWVC3WQOZSFS,0001055178,3.0,1016064000
ATHGHOUYJXDME,0001055178,3.0,914803200
A3VIOCJZ22JZXT,0001055178,5.0,1281225600
A3NXOWJGXF1J01,0001055178,3.0,1037664000
ACH1LGM2032QV,0001055178,4.0,903657600
A940CJE4B0AJ8,0001055178,4.0,914371200
A320LIXK6PEICJ,0001055178,2.0,1301529600
A1SR3FX1EPWDB9,0001055178,2.0,935280000
A1V3S3Y5KAPPZW,0001055178,4.0,979516800
A14CC5FIPR5YVF,0001055178,4.0,1070064000
AIWFNXBY3B7TM,0001055178,4.0,948499200
A1J0BAE8ZON4PZ,0001055178,4.0,950486400
A19D816DMGI44L,0001055178,5.0,943833600
A1Z1YNKLZHNCJ1,0001055178,4.0,953596800
A2Z28X7VM4FXNP,0001055178,4.0,1360540800
A12RI2CLUGCZ26,0001055178,4.0,1202083200
AJODIMJX61856,0001055178,4.0,913507200
A194JOM5WOZAWA,0001055178,3.0,919728000
A1B9VX6MZ0MZ1T,0001055178,2.0,1010448000
A37F1G84K35FCZ,0001055178,4.0,996019200
A372BPDH0UAGNR,0001056107,5.0,952128000
A1AF30H2MPOO9,0001056530,4.0,966816000
A3QIVQ3SKET6TW,0001056530,4.0,964051200
AONMTGS00YTK7,0001057138,5.0,1314662400
ADDB0Y73L2CHU,0001057146,3.0,994118400
ADDB0Y73L2CHU,0001057170,3.0,991612800
A1CUCKRYAXFH1C,0001057324,5.0,1114300800
A2T5RBN49FVXZX,0001057324,4.0,1175040000
A2TAEHWKIREZP9,0001061100,5.0,1360281600
A1H01R0MEDEUC6,0001061100,5.0,1384819200
A373Y963BD0M2L,0001061127,5.0,1224806400
A142EFCHX4ZJ31,0001061127,5.0,1249430400
A25DDPF5TGEJT9,0001061127,5.0,1402099200
A1MV6SMIRQ5YU7,0001062395,5.0,1371340800
A12UFE6RPVTZJT,0001064487,4.0,1360281600
A3GFXEFR8FDX6P,0001064487,5.0,1309046400
A17K364R0ETIJJ,0001064487,5.0,1355961600
A1V9HZP9ONKV78,0001064487,5.0,1367280000
A53ZWHWGLPZQV,0001072986,5.0,1376611200
A3F1VVP8RKWFC,0001127748,5.0,1385856000
A1VBWYIOZQQIDQ,0001148427,5.0,1397779200
A15E0ZBE01DCDH,0001203010,5.0,1382745600
A2JS5MT00ZNGA2,0001203088,5.0,1357257600
A3ECAVKWPB26HV,0001360000,5.0,1196035200
A1X8NF7TFIS9JK,0001360000,5.0,1194220800
A2UWXENSTT4WX3,0001360183,5.0,1144972800
A2L7N2U5Z316ZE,0001360779,5.0,1282348800
A1A9TCMHX5S50F,0001361139,3.0,1370563200
A1DUVP6304O0K9,0001361155,5.0,1391385600
A218YZQCYF04RH,0001361155,5.0,1389571200
A1T117EHSDFA1P,0001361155,5.0,1357344000
AAZGR3ZAR591U,0001361155,5.0,1340841600
A3K65WLLQS8D94,000136118X,5.0,1073692800
A4ACUTZ92O0R1,0001371037,5.0,1404864000
AMNRU66CZJODD,0001371037,5.0,1355788800
A2SDMN5DGOYRE1,0001371045,5.0,1357344000
A1O66NU3Y2BLV8,0001374400,5.0,1367539200
A18MW6RMU33B5N,0001380877,5.0,1229990400
A1AWSPCV5E4D6L,0001381245,5.0,1314748800
A27GQBKMMK7LS7,0001381733,5.0,1363564800
ALK5DZCJI5R22,0001382489,3.0,1386720000
A2WW57XX2UVLM6,0001384155,4.0,1305763200
A100ALUJWBXF0Y,0001384155,4.0,1120780800
A2R7ADKRQ2KHC0,0001384163,5.0,1168732800
A100ALUJWBXF0Y,0001384163,5.0,1120780800
AQSXHRM639PWM,0001384198,3.0,1385683200
A52Y8E5O78CP1,0001384198,5.0,1337299200
A1ZNL24PAHMNQC,0001386301,4.0,1379203200
A2W7Y5X7FQKCHT,0001436163,5.0,1290729600
A19YV8QY3NZBKL,0001437879,5.0,1360800000
A1RDYBYRQPBF06,0001468685,5.0,962064000
A2CFV9UPFTTM10,0001468685,5.0,1398038400
AFA85QZQS1NKX,0001472933,5.0,1375401600
ARFK2WYVYT1QQ,0001472933,5.0,1347321600
A1O5WPLJSI7Y1B,0001472933,5.0,1233532800
A1ABJCJ06H9363,0001472933,5.0,1404345600
AO93WR5UAFA6F,0001472933,5.0,1247788800
A1VU0HO9R1PPI,0001472933,5.0,1212364800
A2BJHU6L9UHLKV,0001472933,5.0,1184198400
AKNWZL3C72Z1U,0001472933,5.0,1221523200
A1WWJ19KPQ2QY8,0001472933,5.0,1380412800
AG7E2YAPMFJVL,0001472933,3.0,1358640000
AP3HAX64V16E0,0001472933,5.0,1389398400
A2LGANJRFRJEB8,0001472933,5.0,1185840000
A3V9X42L3AI67I,0001472933,5.0,1360627200
A3VCIFAN4AMN9Y,0001472933,5.0,1401494400
A2UF7RXEPL9ZJI,0001473123,5.0,1371859200
AMKVZRLT1BNJ8,0001473123,5.0,1357689600
A3QR5WF5DDMAPR,0001473123,5.0,1267920000
A33LL5AOUVXQUE,0001473123,2.0,1289865600
A164MOCDWZD67J,0001473123,5.0,1178496000
A1FIN8DVCGUB9L,0001473123,5.0,875318400
AOPXIFPSUY2CQ,0001473123,5.0,1260662400
A2Q9Y9FCSVUVD,0001473123,5.0,1368921600
A3BKQ31BXUTOGZ,0001473123,5.0,1284854400
A3JCMWA5WIOP7U,0001473123,4.0,1375747200
AZ2TUG95389FW,0001473123,5.0,1379203200
AWYONBIZ9TFZ6,0001473123,4.0,1392940800
AZSDZBAZ0SBCM,0001473123,5.0,1271635200
A3S90IBKFBSJO8,0001473123,1.0,1357084800
A1XDOLRY3C9GP2,0001473123,5.0,1376265600
A2BJHU6L9UHLKV,0001473123,5.0,1184198400
A3PRHNP6EA80GE,0001473123,5.0,1392249600
A2HTHA0NYLLR0H,0001473123,5.0,1300147200
A1J04KLN6LXL6Z,0001473123,4.0,1374969600
A1GYOZMUYJM8LF,0001473123,5.0,1390608000
A2R76N9LMAU1VR,0001473123,5.0,1259280000
A2DAVQPOGO9Z62,0001473123,5.0,1370390400
A3HQ42E4TQE2QY,0001473123,1.0,1364774400
ALPLA41LMIIWP,0001473123,5.0,1281657600
AJWTHPOEDNUQ5,0001473123,5.0,1167782400
A3TAI9QBAQXM9I,0001473123,2.0,1352764800
A26V9VDOQBSO3R,0001473123,5.0,1361145600
AD59YIVRBE94Z,0001473123,5.0,1381708800
A285BFKBWNQJGA,0001473123,5.0,1405036800
A2USAOYZ2VH9EU,0001473123,5.0,1308268800
AIC1TSN5I738W,0001473123,5.0,1217635200
ASDCEXFMIXJHM,0001473123,3.0,1393718400
APZWSS5CGEY4J,0001473123,5.0,1395446400
AO8M1TGE1EO41,0001473123,5.0,1368057600
AP3HAX64V16E0,0001473123,5.0,1389398400
ATLL3SDWQEP39,0001473123,5.0,1355875200
A2LGANJRFRJEB8,0001473123,5.0,1185840000
A2Z06V0C5YRUMR,0001473123,5.0,1369785600
A2P874ZUF6IYKF,0001473123,5.0,1253491200
A1W5C4LPCVTPXE,0001473123,1.0,1287878400
A3V9X42L3AI67I,0001473123,5.0,1360627200
A3P4BVS6UQYW3P,0001473123,4.0,1370044800
AZ3LOTL9L59W1,0001473123,5.0,1381276800
A2O5324OEFHB24,0001473727,5.0,1323216000
AMKVZRLT1BNJ8,0001473727,5.0,1322179200
A2TD6WU041ZR78,0001473727,5.0,1306972800
AC9V6B9OZY1NT,0001473727,5.0,1275696000
A2BGNZPUAD9DDM,0001473727,5.0,1322870400
A1E9HCYZ4RQES7,0001473727,5.0,1262822400
A307KOUKL3P7PY,0001473727,5.0,1285372800
AXNX46Z9W8P31,0001473727,5.0,1331596800
A172A8UWPCMNOK,0001473727,5.0,1347408000
AQWHKPI0OPKCJ,0001473727,5.0,1392336000
A1NLFG9FFV4WTV,0001473727,5.0,1392940800
A19TQ9PZR8AO3H,0001473727,5.0,1262995200
AVL5UOMC6OFR5,0001473727,5.0,1360713600
A1B7E5G1UWYLRH,0001473727,5.0,1364774400
A3I7EI944KKPMR,0001473727,5.0,1311206400
A3MCVS9GXXCNB6,0001473727,5.0,1271116800
AEM3C9EIS05DV,0001473727,5.0,1393977600
AUPA8297KRIKD,0001473905,1.0,1167091200
A3A37OKTBKA3WX,0001473905,1.0,1394236800
A39LJ03KO55N9W,0001473905,5.0,1382054400
A1ZVLBMUD8KLQB,0001473905,5.0,1355097600
A2S1P0FHXOGIPR,0001473905,5.0,1391212800
A2ZI9ZN4GUEAPR,0001473905,5.0,1214784000
A2MZEYYETVRKDC,0001473905,5.0,1245110400
A1FIN8DVCGUB9L,0001473905,5.0,891388800
A7BKQPYXF16R7,0001473905,5.0,1355011200
A32F0O4RHBBW89,0001473905,5.0,1374105600
AB2Y14IT3HX4S,0001473905,5.0,1256515200
A39B68V325ELBT,0001473905,5.0,1123459200
A3F1ME20F5Z4RV,0001473905,4.0,1356739200
A1BUQNEU4NZ3UA,0001473905,5.0,1290816000
A3PRHNP6EA80GE,0001473905,5.0,1392249600
A1VMU6EDE27HI7,0001473905,5.0,1127606400
AO5R3KJQIEYJW,0001473905,5.0,1387238400
A3GH56IR7FPE5T,0001473905,5.0,1334793600
AIS2YOA9ZSVSM,0001473905,3.0,1356480000
A28Y1LCWTODSTZ,0001473905,5.0,1355270400
AO8M1TGE1EO41,0001473905,5.0,1360022400
AODQI51IBW7WN,0001473905,5.0,1240099200
A3W10JHWQGC0JF,0001473905,5.0,1257033600
A7P89JOWV7GR6,0001484648,3.0,1199318400
A2US19GW0001Q2,0001486632,5.0,1318377600
ANW28NRBI9VP2,0001487795,5.0,1389744000
A2OJW07GQRNJUT,0001501232,5.0,1351641600
A23J9EUIGH366W,0001501232,1.0,1229731200
A1L5ZO5RTZSTQ6,0001515195,5.0,989798400
A2HE8YZ87DJ7OL,0001515195,5.0,1059868800
AMDZWFBYL0MP6,0001527355,3.0,1128124800
ALS1LKJIYRTC7,0001536338,5.0,1390348800
A1G1CZHAI15JKR,0001543849,5.0,1295481600
A39E7GHYI3GRBI,000161102X,4.0,1301097600
A3GU296FVDQXW6,000161102X,4.0,1121817600
A2MYSL81D3B45A,000161102X,5.0,1344470400
A8FCG9ERPSOVE,000161102X,1.0,1078099200
A3LWS1L674IYH7,0001621076,5.0,1340841600
A1VF0102Z9VITO,0001632108,3.0,1345507200
A2PB9HQUPE8E0J,0001711237,4.0,1339977600
A32KMHXNLFDOBI,0001711237,5.0,1287792000
ACEOOCYZRPWF3,0001711237,3.0,1276041600
AE8DIYOSNSOQ0,0001711237,4.0,1404345600
AOQQNNA5NYR6M,0001711296,5.0,1349654400
A1XV0QA1LQ7QYB,0001711296,5.0,1127174400
A2QL7KRFTS65GN,0001711296,5.0,1169596800
A7J5USBOOJ6LC,0001711296,5.0,1271894400
AAZ6B5VUFH7AT,0001711296,5.0,1395964800
A3SKRXGVZVMEDF,0001711296,3.0,1358035200
ALEKUXSPKZ8FL,0001711296,3.0,1364515200
A1ZUA6LOW9PYQZ,0001711296,5.0,899078400
AP2JWL2L8YBK6,0001711296,5.0,1364169600
A1SG73VR5R809B,0001711296,5.0,1218931200
A7AR6H97ZAWXP,0001711296,5.0,1366675200
A1SZ8SC3QFY76Z,0001711296,5.0,936230400
A18OUQEK7IZ2F2,000171130X,1.0,1285545600
A12KOQ76RFQEBH,000171130X,5.0,1107648000
A3B1RWZQLUITDR,0001711342,4.0,1405123200
A1G9FX1KV45N41,0001711474,5.0,1099353600
ADAKCLAWYLQYK,0001712772,5.0,1381708800
A2OURT6VB1TMG0,0001712772,5.0,1359936000
A2FS9CYCWC6HLW,0001712772,5.0,1237420800
A24EC8GFQBMCDB,0001712772,2.0,1240099200
AO2WMECV4UPQW,0001712772,5.0,1186876800
A1LS2UXHG1BYRG,0001712772,5.0,1377734400
A1W7WTTAB0U9W9,0001712772,5.0,1313884800
AFEPQIPZP6EDF,0001712772,1.0,1277337600
A18FGLUSM324MU,0001712772,5.0,1367539200
A2VU7WW0V4X83G,0001712772,5.0,961200000
A31AR49STWZ9EU,0001712772,5.0,1396569600
A3CN9CCJUNIPKT,0001712772,5.0,1143763200
A3092JWKELT6XD,0001712772,1.0,1199750400
AYD53QNGJ86V0,0001712772,5.0,1373673600
A1T4I5LC33KE2N,0001712772,5.0,1376092800
A11V9UZBVBLRXG,0001712772,1.0,1326931200
A1G9FX1KV45N41,0001712772,5.0,1046995200
A1QJBN13J48RK5,0001712772,5.0,1351814400
A2YLMIBU4SVIVG,0001712772,5.0,1344384000
A28KGVFWJ4I6X8,0001712772,5.0,1235952000
A6S7H9EXZC4AT,0001712772,5.0,1368057600
ATHTCOG6BB6WK,0001712772,5.0,1340668800
A3NXXPG90UPI7Y,0001712772,5.0,1127347200
A2EGEI5DR4LZA3,0001712772,4.0,1352592000
A1422I2QBAOMFZ,0001712772,5.0,1193788800
A276OI0NHBYORX,0001712772,5.0,1338768000
A1R6WC4MYJZF6K,0001712772,5.0,1389571200
A22VJZZR41S9PT,0001712772,5.0,1364947200
A3OZCOIUQWXPYF,0001712772,5.0,1147737600
A10KJZINMKH759,0001712772,5.0,1260921600
A1MBGY9DEN1FZQ,0001712772,5.0,1357430400
A2GNCQ1VE7TX5D,000171287X,5.0,1225929600
A2TRUC4IM9DC02,000171287X,5.0,1384214400
A3JK7IUFWJZ9C9,000171287X,5.0,1230163200
A70SOA38ZIOMH,000171287X,5.0,1361836800
A3RZNH3OPW1XMB,000171287X,5.0,1375401600
AZGXZ2UUK6X,000171287X,3.0,1061078400
A2B263MSSEIEVE,000171287X,5.0,1313452800
A2M3QV8JV6WB98,000171287X,5.0,1327968000
A2YNF22UTH75W7,000171287X,5.0,1336435200
A2K28JHMIY3XKZ,000171287X,5.0,1001894400
AFXV42SPFF6NZ,000171287X,5.0,1392249600
A1Z54EM24Y40LL,000171287X,5.0,1108080000
A1NFAMJIWSGXO8,000171287X,5.0,1234569600
A2JQDXUDWCRQ87,000171287X,5.0,1343952000
A2ZS91Z7MVJR92,000171287X,5.0,1368316800
A1PKXLGXSUTNQP,000171287X,5.0,1391558400
A2YNQXG0ERQUD3,000171287X,5.0,1385683200
A2WHGYP1X72H4E,000171287X,5.0,1354752000
A179R0UL62Q36Z,000171287X,5.0,1345680000
A279UMF56OPVVL,000171287X,5.0,1392854400
A13WENUNPATK2F,000171287X,5.0,1108857600
A21Z5MMII8MEHH,000171287X,5.0,1290988800
AALPB5DYG0KQL,000171287X,5.0,1363910400
A2HQ5ELI9YEI1Z,000171287X,5.0,1380240000
A1AIP2CJOPGIDW,000171287X,5.0,1200787200
AR333HUNDVC97,000171287X,5.0,1389052800
AP42QDQHMZ2Y0,000171287X,5.0,1374451200
A3DG38AEGWMSI7,000171287X,5.0,1350950400
A1Y3VBV8B07AVZ,000171287X,5.0,1208908800
A2I6MHMAZZDCRX,000171287X,5.0,1330300800
A1N50A9TCGTTLZ,000171287X,3.0,1387411200
A2FJJ743KSB9KM,000171287X,5.0,1272499200
A31DBGU86GK3GM,000171287X,5.0,1325635200
A2C3LZ6TY2YAYC,000171287X,5.0,1376006400
AEVXRGD91MH5U,000171287X,5.0,1371859200
A1PWJRR0T57SLB,000171287X,4.0,1375142400
A3GNNLIZI40IG1,000171287X,5.0,1302393600
A28ZDOL8WQ5OYW,000171287X,5.0,1222992000
A3SRPFVPZQV05X,000171287X,5.0,1094860800
A3M24VR85UQZL8,000171287X,5.0,1266364800
A2GLWCPW4DI9DX,000171287X,5.0,1380931200
A1DVSVUL9PAJM1,000171287X,5.0,1387238400
AF28UZBVSO4A4,0001713086,2.0,1394496000
A23CK4SWWRERI3,0001713086,3.0,1259971200
A12AQ89MCAI19I,0001713086,1.0,1244073600
A3ADRNZEEJYBFV,0001713108,4.0,1357084800
AAEP8YFERQ8FC,0001713108,5.0,1175731200
A2REE6E3525PQX,0001713108,5.0,1238112000
A1G3JOBU0MFYUB,0001713108,5.0,1284249600
A1T39BTMD4VVP9,0001713256,5.0,1390521600
A1KGP8TE1RDSC4,0001714384,5.0,1052697600
A2NUBWW4B7VC62,0001714384,5.0,1404691200
A1T5E4I6RU33OD,0001714384,1.0,1309737600
A2LXHSQ5IMKA8R,0001714384,5.0,1345680000
A2RIMNVRB3UAWX,0001714384,3.0,1241049600
AY7ABQCOUXUZ1,0001714384,5.0,1396310400
A116K7HK3C4QNS,0001714384,5.0,1211241600
A9B10J05VLH56,0001714384,4.0,1367280000
AK8BF4548ZXBJ,0001714384,3.0,1300406400
A1X0Y5MA0RFN1K,0001714384,5.0,1347840000
A1Q8UHCKUGMJPY,0001714384,5.0,1388707200
AUR8GE08NX5OG,0001714384,5.0,1260835200
A19HM4UCA0MC9R,0001714384,5.0,1285718400
A2BVOXGHGUM7YR,0001714384,5.0,1385856000
APFJU5FXJMLRD,0001714538,5.0,1183334400
A2M7SF04WEDW4W,0001714538,1.0,1367280000
ATNTWR72VWCME,0001714538,5.0,1394755200
A2UJK0FRHWCVVX,0001714538,4.0,1375920000
A1D4YKS134WDGF,0001714538,5.0,1265587200
A3QZCA4LTTVGAD,0001714538,5.0,980121600
A3HFC7MAV9A3A6,0001714538,2.0,1384646400
A3IQD2BJG501BW,0001714538,5.0,1013126400
A6HXFDIC7DVTC,0001714538,4.0,1238716800
A3INVHNCS10T1Y,0001720104,2.0,976060800
A22PQ2M1YJ9G0Q,0001720252,2.0,1271462400
AZ7IXNAJKV5N6,0001720317,5.0,1389571200
AOYTQFRLD8VLP,0001837192,5.0,1004486400
A2NFUFN0ZI7RS5,0001837397,5.0,1187049600
A329XLI71Q8HI6,0001837397,4.0,1227916800
A2BVD5ZCRKVASS,0001837397,5.0,1273536000
A2W8KP9ES9Q9T6,0001837397,5.0,1383004800
A6GMEO3VRY51S,0001837397,5.0,1123545600
A1S857MH022WGG,0001837664,5.0,1377907200
A1XUX1D8YGOA32,0001837664,5.0,1197244800
ADF5Q9UJ6FWOC,0001837664,5.0,1389657600
A3L6VSLP084CTJ,0001837664,5.0,1058659200
A329XLI71Q8HI6,0001839225,4.0,1306713600
A3UZW19U61O17S,0001839225,5.0,1182297600
A2M5R5NVDQ30HR,0001839225,4.0,1388620800
A3NU3JYUIKWLKD,0001839225,5.0,1238025600
AFB1GZM64FYOH,0001839233,5.0,1368316800
AMX0PJKV4PPNJ,0001839233,5.0,1073260800
A4H4KYSM2KQ85,0001839233,5.0,1083110400
A324P23RVRP3RA,0001839233,5.0,1256601600
A22CZTG5OGLEGR,0001839233,5.0,1387238400
A3RTWDZDKK3IGZ,0001839233,5.0,1198713600
AC39JO7WMV3QO,0001839233,3.0,1389571200
A2U8P7FAT4K0J1,0001839233,5.0,1261526400
A1OYT0V2KCVJT7,0001841580,5.0,1401148800
A1PKWSJGWQMFSA,0001841580,5.0,1171324800
A3IVCJ2JACQV3X,0001841580,5.0,951955200
A22C0V8QZMZUT3,0001841777,5.0,886032000
AOZ90815LI4TA,0001841777,5.0,1250812800
A2WFJGM6UCXWRF,0001841777,5.0,1350777600
A14S0QU2D741M7,0001842501,5.0,1021680000
A38CKJ7C1K71JF,0001842501,5.0,1214956800
AK74S5N2YKQLI,0001842501,5.0,883958400
A2AXWVXU49TWUF,0001842765,5.0,1256947200
A2SJ1YBU73ULKB,0001844040,5.0,1312675200
ABABPMBXB6RJZ,0001844164,5.0,1385510400
A4FX5YCJA630V,0001845357,4.0,1366848000
A3FDQIFSYN6B9M,0001846590,1.0,1317427200
A29VFIVGPIP3FA,000184749X,4.0,952905600
A1ZEOVGC3CDE0C,0001847627,4.0,1210204800
AMX0PJKV4PPNJ,0001847775,4.0,1091404800
A1FPNGHP94UOFZ,0001847775,5.0,908668800
A3UJRNI8UR4871,0001847775,4.0,1259712000
A1S3C5OFU508P3,0001848062,4.0,1226793600
ART5DX6HGUKQ2,0001848062,5.0,1405036800
A2GHKMPAZQ542D,0001848062,4.0,1121212800
A1X8VZWTOG8IS6,0001850032,4.0,1190505600
A2WFJGM6UCXWRF,0001850032,5.0,1306368000
A3NX4PVU7JKQGA,0001850164,1.0,1368316800
A13O50BP6VUJS7,0001850164,5.0,1364601600
A1X8VZWTOG8IS6,0001850164,4.0,1190505600
A24XSP1L0FHH90,0001850164,1.0,1327968000
A3ONX0FVF43UU7,0001850164,5.0,1377648000
A2MOBMVHECYVLE,0001850164,5.0,957139200
ASCEYARMYZZLE,0001856871,3.0,1357603200
A1Z3P6UFJLTIF2,0001856871,5.0,1336608000
A39J92OJUYHVNK,0001857029,5.0,1052438400
A4FX5YCJA630V,0001857029,3.0,1073692800
A1NKYM8FLZEJV8,0001857169,5.0,1388275200
A1YTJJVD8MORG7,0001913093,5.0,1292284800
A3RJRTAYTYXT6J,0001922408,5.0,1340582400
AS8AB77W585NP,0001922408,5.0,1356739200
A2WL01MQ4S4FVO,0001923315,5.0,1336608000
AAZEG15C8TPK3,0001923331,5.0,1284768000
A1DLJ5KUXKZ0S0,0001937782,5.0,1173225600
AD14HIK4BR0E1,0001939777,5.0,1359331200
